protocol_id,elem_id,segmentation,comments,text
prot-1871--fk--0425,i-13aFaizHsXdBLfhSXKja9,u,,"Jag ber att i största korthet få besvara den näst siste talarens anmärkning. Jag tror, att när en rättighet skall göras gällande, så skall den myndighet, som eger att bestämma om saken, äfven pröfva densamma, och att således, när någon gör anspråk på, att en renväg skall upptagas, som är stängd, så väns han sig till en myndighet, som pröfvar om hans påstående är befogadt. Att deremot stadga i lagen, att alla renvägar, äfven sådana som icke äro behöfliga, skola upptagas, det tror jag hvarken vara nödigt eller lämpligt. — /"
prot-1871--fk--0222,i-16frP4kN6v7sdThSgNQPy,u,,"Då jag förra gången hade ordet, trodde Jag mig böra gifva till känna, att Jag instämde med Herr Fröman i hans förslag, men då han nu förklarat sig ej vilja framställa något särskildt yrkande, vill jag ej heller göra det, ehuru jag får förklara, att jag anser, att vi måste hafva både en lagbyrå och en lagberedning för vinnande af det ifrågavarande ändamålet, d. v.s. en grundlig revision af vår lagstiftning."
prot-1871--fk--0417,i-17pkCMcGFzGvuboiZCsUM,note,,Friherre de Geer:
prot-1872--fk--0404,i-1HVHb9R64vZwDX9rMJr1r,note,,"262 Den 4 April, f. m."
prot-1872--fk--0316,i-1dxu4maVRC6XVDChrg9ia,note,,64 Den 16 Mars. £ m.
prot-1872--fk--0224,i-1uaaYpLRMxw6e2pzpM6bv,u,,"Då på dagens föredragningslista är uppfördt Bevillnings-Utskottets betänkande angående Kongl. Maj:ts proposition om lastpenningarnes upphörande, så ber jag att med anledning deraf få fästa Kammarens uppmärksamhet derpå att, ehuru denna fråga här förekom till behandling redan den 3 dennes, så har protokollet för denna dag ännu icke blifvit tryckt och färdigt att utdelas bland Kammarens ledamöter. Sålunda hafva hela tre veckor förflutit, sedan denna öfverläggning hölls, utan att protokollet deröfver blifvit för oss synligt. Jag har tagit kännedom om detta förhållande och vunnit den upplysning att, sedan protokollet blifvit uppsatt och vederbörande talare haft tillfälle att genomse detsamma,"
prot-1872--ak--0322,i-118FYSepUTxYZrrPNTzt1,u,,"Utskottet förmenar, att ordförandeskapet skall få en helt annan betydelse och karakter, då det, från att vara ett embetsåliggande, förvandlas till ett af kommunen lemnadt uppdrag. Jag vill nu icke fästa synnerlig vigt vid den omständigheten att det inom ganska många församlingar visat sig vara rätt svårt att erhålla ordförande i kommunalnämnden och att det torde kunna antagas såsom visst att icke så särdeles många skola befinnas benägna att flera år & rad bibehålla uppdraget att vara ordförande i skolrådet; den torde dock icke alldeles böra förbigås. Men det finnes en annan omständighet som i min tanke är förtjent af större uppmärksamhet, nernligen den, att, sedan man genom de nya kommunalförfattningarne från de förra sockenstämmorna afskiljde alla sådana angelägenheter, hvilka kunde anses tillhöra kyrkan eller folkskolan, så ansåg man falla at sig sjelf, då man på sådant sätt bildade en särskild stämma, till hvilken hörde kyrkans och folkskolans angelägenheter, att pastor, såsom varande representant för det uppfostrande elementet inom kyrkosamfundet, borde vara ordförande icke endast i sjelfva kyrkostämman utan äfven i kyrkooch skolrådet. Vi kunna ju icke heller förneka, att det finnes ett ganska väsendligt samband emellan kyrkans och skolans angelägenheter, och jag är för min del öfvertygad att befolkningen på landet i allmänhet betraktar handhafvandet af folkskolans angelägenheter, hvaruti det religiösa elementet ingår såsom hufvudmoment, med en särskild trygghet, just derföre att den vet församlingens själasörjare vara den som på en gång har att vaka öfver kyrkan och folkskolan. Hvad åter beträffar presterskapet sjelft, så är det för detta af aldra största betydelse, att veta sig icke blott till följd af tillfälliga förhållanden, utan just på embetets vägnar hafva rätt att såsom ledare vårda sig om folkskolans angelägenheter."
prot-1872--ak--0503,i-11AJZemNEUd8nwWzFbnbY,u,,"kunnat besättas, ehuru tjenstemännen der icke baft utsigt till erbållande af fullmakt."
prot-1872--ak--0306,i-15MubG1WFte25K6yakp5s,u,,"hvad blef följden deraf? Jo, de erhöllo afsked, men antogos straxt derefter såsom extra maskinister, med mycket större aflöning än den de förut såsom lärlingar på ordinarie stat hade haft. Har nu så gått till som jag beskrifvit, så lärer det väl gå för sig att när som helst minska de öfverflödigt talrika ordinarie arbetarnes antal, för att på det viset skaffa sig medel att höja aflöningen för dem som verkligen äro behöfliga. Min mening är ej att uttrycka en åsigt att så bör ske, utan egentligen endast att framhålla, att ett sådant förfaringssätt skulle stå i den strängaste konseqvens med höga vederbörandes åtgöranden i afseende på varfspersonalen, då frågan om spanmål in natura var å bane. Man har talat om att varfsarbetare rest till Amerika, der de sjelfva fått bestämma vilkoren för sitt nya engagement, och man har förespeglat oss faran af att vi på det viset slutligen kunde bli af med dem allihop. Ja, under sådana vilkor är onekligen fara derför, ty man kan väl knappast vänta att fosterlandskärleken skall vara tillräckligt stark att motstå sådana anbud, och mången lyckligare lottad skulle säkerligen göra på samma sätt, om han först finge resan fri och, sedan han väl kommit öfver, sjelf bestämma priset på sitt arbete! Detta blott i förbigående, ty den saken hör egentligen icke, efter hvad jag kan förstå, till den frågan som nu föreligger, nemligen den: är det möjligt att, af de tillgångar Kongl. Maj:t disponerar öfver, bereda nödiga medel för den erforderliga varfsarbetarepersonalens nöjaktiga aflöning. Jag tror, såsom jag redan vid remissen anmärkte, att det är möjligt, och kan således ej annat än yrka bifall till Utskottets hemställan."
prot-1873--fk--0315,i-1Hw9jKFc5aRjyDdQWzgc8,note,,430 Den 13 Mars.
prot-1873--fk--0514,i-1PXBTmpcnfVeusbHiz1bX,seg/note,Mix of seg and note,"Grefve Mörner, Carl Göran: Ett bifall till denna punkt synes mig stå i sammanhang med det beslut, Kammaren förut fattat om antalet klasser vid de reala läroverken, och då Stockbolms stad har två på båda linierna fullständiga läroverk, oberäknadt Nya elementarskolan, och dessutom de femklassiga meddela undervisning på båda linierna, vill det synas mig, att man icke kan fästa någon betydenhet vid det afstånd, en yngling kan få att tillryggalägga, när han skall besöka den skola han med afseende å sitt framtida lefnadsyrke bör välja. Och då härtill kommer, att meningen borde vara, att, så vidt möjligt, i det föreslagna läroverket sammanföra flertalet af dem, som egnade sig åt den reala linien, måste jag, i likhet med den näst föregående talaren, yrka bifall till Utskottets förslag, oförändradt."
prot-1873--fk--0401,i-1Qck6WkB5ceuS4LufqiZn,note,,Herr Bergstedt:
prot-1873--ak--0426,i-112R5mKdzYnr9yNsABLwe3,u,,"Det lagförslag, som nu föreligger till Riksdagens ompröfning, berör — såsom allmänt erkännes — ett särdeles vigtigt område af lagstiftningen, och jag beder att i det afseendet få instämma med den ärade ledamot af Lag-Utskottet, som uti sin, med anledning af Utskottets beslut afgifna reservation, bland annat yttrat ""att trygghet i eganderätt till fast egendom med en deraf i väsendtlig mån beroende god realkredit är en af grundvalarne för samhällets väl. 'Representationen har redan länge haft samma uppfattning. Redan år 1860 aflät representationen till Kongl. Maj:t en underdånig skrifvelse, deruti ganska oförtydbart uttalades, att genom föreskrifter, som afse endast ordnandet af lagfartsväsendet, icke synnerligen mycket kan vinnas, utan att det måste vara nödvändigt att i ett sammanhang behandla alla sak-"
prot-1873--ak--0222,i-1AFWZuoNStVEgC8MaHdrZ,u,,"Man har jemfört prestlönerna, sådana de utgå efter nya löneregleringarne, med den fordna presttionden. Liknelsen håller ej streck, ty tionden har uppgått uti de belopp, som genom regleringarne blifvit bestämda. Sjelf har jag deltagit uti åtskilliga prestlöneregleringar och dervid gjort den erfarenheten, att det finnes hemman, som förut haft ganska betydlig tionde till presten, men till följd af regleringen fått prestanda till presterskapet betydligt minskade; andra hemman åter, som förut ej haft tionde till presten, men genom regleringen fått mångdubbel utgift."
prot-1873--ak--0509,i-1QAPpo2LBTkxBu7M6JudS,u,,"sällskap vid flera diskussioner i ämnet under nästlidne vinter nästan enhälligt uttalat sig för ändamålsenligheten af just den åtgärd jag i min motion föreslagit. Slutligen ber jag få erinra den förste ärade talaren i denna fråga, hvilken framställde några anmärkningar mot det förslag Jag gjort derom, att de flesta europeiska länder hafva pedagogiska seminarier för lärarebildningens befrämjande; så t. ex. finnas i Preussen 4, i Finland 1, i Ryssland likaså 4, hvilkas genomgående är obligatoriskt för hvar och en som önskar inträde på lärarebanan; likartade anstalter finnas äfven uti flera öfriga af Europas stater. Då man nu äfven hos oss temligen allmänt börjar inse att denna brist så snart som möjligt bör afhjelpas, är jag Regeringen och särskildt Utskottet särdeles tack skyldig, derföre att de, på sätt som skett, fästat representationens uppmärksamhet på detta vigtiga ämne, och att Utskottet i hufvudsalk tillstyrkt bifall till den af mig afgifna motionen."
prot-1874--ak--0427,i-1HkroUKdtX2Y1APFdJ7rX,note,,Herr Nils Larson:
prot-1874--ak--0520,i-1MnmCP9qqNtiVDurDJEYx,u,,"Hvad Herr Lundström anfört är redan till större delen vederlagdt. Jag anmärker, att det verkligen förefaller något besynnerligt, att på samma gång han, såsom han säger, ömmar derför, att inga tvångslagar påläggas denna särskilda del af landet, enär derigenom ändock icke skulle kunna förminskas tillfället för spekulationen att bereda sig tillgång till dervarande kolskogar eller förhindras deras användande till kolning, han, densamme, erinrar derom, att han är delegare i ett bolag, som tänker nedföra ungskog utefter flottlederna och begagna den till kolning. Det synes, som skulle försatsen och slutsatsen här vara väl främmande för hvarandra."
prot-1874--ak--0519,i-1SBZkx4dHuqbB5o9zMzNJ,note,,"Herr vice Talmannen, Friherre Åkerhielm:"
prot-1874--fk--0306,i-15y9BESwFnCQi4oLphFNw,note,,Denna hemställan blef uppå gjord proposition af Kammaren bifallen.
prot-1874--fk--0415,i-1FRSZRtGdKd22h9E3qrAa,note,,Stats- Utskottet:
prot-1874--fk--0318,i-1LpXZfB3FJPUJ4Z27nj6c,note,,Herr von Koch:
prot-1875--fk--032,i-1KuojFkYayaeeiuhwHL9H,note,,"6 Onsdagen den 28 April, 6. m."
prot-1875--fk--043,i-1RBnHm5jQCmngTvQqXSWN,note,,"jemte ett eller annat nej, förklarade sig hafva funnit ja öfvervägande. 7 (Borta )"
prot-1875--fk--041,i-1aN7PrWofx76EQcfUXi7n,u,,"kande ankom till Riksdagens Kansli den 10 Maj, och att den nuvarande finansministern utnämndes till denna sin befattning den 11 Maj, så att något tillfälle till öfverläggningar med Stats-Utskottets ledamöter icke kan hafva stått honom öppet. För öfrigt hemställer jag, huruvida Kammaren skulle funnit lämpligt, att han ett par dagar efter sin utnämning skulle uppträdt med anspråk att, till följd af sin ställning och de insigter han i denna sin ställning kunnat inhemta, inverka på Kammarens beslut i denna fråga."
prot-1875--ak--015,i-115FYVG3iTuPEPN1qk2pV,note,,N:o 15.
prot-1875--ak--039,i-14yjjXweqmwyd4swFUDX1,u,,"den som fabrikslokalerna erbjuda, under det deremot mångenstädes arbetsgifvarne hysa så ädla tänkesätt och sådan omtanke för barnen, att de icke endast egna tillsyn öfver deras skolgång, utan äfven sjelfva öppna efter arbetet lämpade skolor för dem, hvarigenom barnen blifva långt mera tillgodosedda i intelluktuelt hänseende, än de skulle blifva under det omedelbara inflytandet af hemmet och skoltvånget. Det är således i många fall en ren välgerning, att barnet, om det än efter tolf års ålder ej uppnått ett visst kunskapsmått, får deltaga i det kroppsarbete, som utom hemmet kan erbjudas det; det är en välgerning ej allenast för barnen sjelfva i fysiskt, intellektuelt och moraliskt hänseende,"
prot-1875--ak--053,i-15BXLzNW9xPaqTJJiyJVf,seg/note,Mix of seg and note,"ihop. Då man nu ser stora statsmakter hafva lust att vid lämpligt Ang. förberetillfälle annektera något af grannens land, må man ej undra om AZwde vapendenna annekteringslust jemväl må angripa enskilde, så vida ej 7 me ” lagen har bakom sig den arm, som icke bär svärdet förgäfves. — (Forts. Tiden är ond, och vi måste skicka oss efter tiden. Men det är icke blott hemmansegares och fastighetsegares utan äfven andras rätt, som står på spel; och om man tager bort svärdet bakom lagens rygg, så är den tid måhända snart inne, när de, som förut icke haft en jordtorfva, lyfta bort hemmansegarne och sätta dem i backstugorna, men sjelfva intaga hemmansegarnes trefliga bostäder. Derföre måste svärdet finnas bakom lagen. Man tadlar mig såsom prest, att jag icke har presterliga tänkesätt, derföre att jag icke vill lemna mitt land värnlöst mot yttre eller inre våld; men jag kan icke afstå från hvad jag grundligen pröfvat och vunnit fullkomlig öfvertygelse om, nemligen den åsigt, att jag icke tror det vara rådligt att lemna fosterlandet värnlöst. Vill man tänka närmare härpå, skall man lätt inse, såsom jag nyss nämnde, att jag icke kan afstå derifrån, utan vidblifver mitt yrkande, att man åtminstone bör försöka förbereda saken. Det dröjer länge än måhända, innan en ny härordningslag antages, och intill dess få vi väl dragas med både indelningsverk och grundskatter samt allt annat som står i sammanhang dermed; det är derföre klart, att om vi en gång vilja hafva denna fråga löst, så måste vi så småningom bereda oss derpå, och mitt i detta hänseende framstälda förslag torde då finnas lämpligt att beakta. Ar militärisk undervisning nyttig för dem, som tillhöra elementarläroverken, så är den väl nyttig för all annan ungdom. Jag får således vördsamt yrka afslag å Utskottets förslag i dessa punkter och bifall till min motion med tillkännagifvande, att, om icke denna min motion vinner bifall, jag kommer att begära votering för att få utrönt, huru vidsträckt nihilismen för vårt lands försvar finnes utbredd här inom Kammaren."
